id,sno,code,name,address,state,city,pincode,contactPerson,phone,email,validity,scopeUrl,Primary Category,Secondary Categories,Classification Basis,Category Confidence,Category
711,252,7171806,"Enviro Remediation &amp; Research Laboratory LLP, Thane","Gala No. 7, Ground floor, HDIL Industrial Park, Building No. 14,Chandansar, Virar (East), Thane,, Thane, Thane, Maharashtra, India - 401303",Maharashtra,Thane,401303.0,Dipti Shah (Quality Manager),+91 9820041728,contact@errl.co.in,"13 Nov, 2028",https://lims.bis.gov.in/home_lab_scope/711/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
714,253,7170706,"Intertek India Pvt Ltd, Chandivali, Mumbai","“F “ Wing ,Tex Centre,Chandivali Farm Road, off, saki vihar Road,, MUMBAI, Mumbai Suburban, Maharashtra, India - 400072",Maharashtra,Mumbai,400072.0,Himangi Shinde,9920062725,himangi.shinde@intertek.com,"07 Jun, 2028",https://lims.bis.gov.in/home_lab_scope/714/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
727,254,8173526,"Robust Testing Solutions Private Limited, Alwar","PLOT H1-958, RIICO INDUSTRIAL AREA, CHOPANKI, BHIWADI, ALWAR, RAJASTHAN-301019, BHIWADI, Alwar, Rajasthan, India - 301019",Rajasthan,Bhiwadi,301019.0,Suruchi Sharma (Quality Manager),+91 9968717582,robusttestlab@gmail.com,"02 Aug, 2029",https://lims.bis.gov.in/home_lab_scope/727/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
729,255,8174526,"ABSOLUTE TESTING SERVICES, FARIDABAD","FCA-3659, SGM NAGAR NIT-3, FARIDABAD, HARYANA-121001, Faridabad, Faridabad, Haryana, India - 121001",Haryana,Faridabad,121001.0,Manoj sharma,9990004596,cs@a-ts.in,"13 Nov, 2026",https://lims.bis.gov.in/home_lab_scope/729/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
730,256,7173406,GODREJ - NASHIK,"Plot No. 305/3, Ramshej Shivar, Peth road, VILL. ASHEWADI, DINDORI, Nashik, Nashik, Maharashtra, India - 422003",Maharashtra,Nashik,422003.0,Chandan Prabhu,9769983890,chandan.prabhu@godrejagrovet.com,"30 Jul, 2026",https://lims.bis.gov.in/home_lab_scope/730/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
745,257,5174906,"Applications Research and Development Centre, Haldia Petrochemicals Limited, Kolkata","54/A/1, Block DN, Sector V, Saltlake City, Kolkata, 24 PARAGANAS NORTH, West Bengal, India - 700091",West Bengal,Kolkata,700091.0,Suvomoy Ganguly (Quality Manager),+91 9874973336,sudipta2847.ghosh@hpl.co.in,"30 Nov, 2029",https://lims.bis.gov.in/home_lab_scope/745/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
746,258,8172006,Amit Test and Calibration Centre (8172006),"Kh. no. 45/7, Village Prahaladpur Bangar, Rohini Sector 30, Near Kali Mata Mandir, New Delhi, North West, Delhi, India - 110042",Delhi,Delhi,110042.0,Amit Jadon,9560959122,amittestlab@gmail.com,"16 Apr, 2029",https://lims.bis.gov.in/home_lab_scope/746/,Calibration & Metrology,,Name/address metadata heuristic,Low,Calibration & Metrology
752,259,6172206,"AIC-AMTZ Medivalley Incubation Council (Medivalley laboratory), Visakhapatnam","AMTZ Administrative Building, AMTZ Campus, Pragati Maidan, VM Steel Project S.O. Visakhapatnam, Andhra Pradesh-530031, Visakhapatnam, Visakhapatanam, Andhra Pradesh, India - 530031",Andhra Pradesh,Visakhapatnam,530031.0,Dilip Kumar Chekuri,9868710901,surya.ch@medivalley-aic.in,"18 May, 2026",https://lims.bis.gov.in/home_lab_scope/752/,Construction & Cement,Metal & Metallurgy,Name/address metadata heuristic,Low,Construction & Cement
761,260,7176516,"Accuprec Research Labs. Pvt. Ltd., Ahmedabad","Opposite Pharmez, Changodar- Bavla Highway, Near Matoda Patia, Post : Matoda, Ahmedabad - 382213, Gujarat, Ahmedabad, Ahmadabad, Gujarat, India - 382213",Gujarat,Ahmedabad,382213.0,Dr. Manish Rachchh,9099981023,manish.rachchh@accuprec.com,"28 Feb, 2027",https://lims.bis.gov.in/home_lab_scope/761/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
763,261,8178326,"ADS LABTECH, GHAZIABAD","39/2/10-A, Site-IV, Sahibabad Industrial Area, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201010",Uttar Pradesh,Ghaziabad,201010.0,Prashant tiwari (Technical Manager),+91 7217808235,shaktigroups@gmail.com,"15 May, 2027",https://lims.bis.gov.in/home_lab_scope/763/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
781,262,7173706,"Hasti Engineers LLP, Rajkot","KAILASH INDUSTRIAL AREA, 40 FEET SWATI RESIDENCY MAIN ROAD,, NR.SANDHIYA BRIDGE, GONDAL CHOWKDI,RAJKOT, Rajkot, Rajkot, Gujarat, India - 360002",Gujarat,Rajkot,360002.0,kamlesh vaja (Quality Manager),+91 9824483677,bliss.niraj@gmail.com,"21 Aug, 2029",https://lims.bis.gov.in/home_lab_scope/781/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
784,263,6171906,"Winwall Technology India Private Limited,Thiruvallur","No.567-A, S R Kandigai Road, Gummidipoondi, Chennai, Thiruvallur, Tamil Nadu, India - 601201",Tamil Nadu,Chennai,601201.0,Harish Ramakrishnan,9080992502,info@winwallindia.com,"10 Apr, 2029",https://lims.bis.gov.in/home_lab_scope/784/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
785,264,7173804,"Central Institute of Petrochemicals Engineering &amp; Technology (CIPET), Chandrapur","Plot No. C-10/1, MIDC Tadali Industrial Area,, Chandrapur, Chandrapur, Maharashtra, India - 442406",Maharashtra,Maharashtra,442406.0,Devanand Bambole,8829039100,cipetchandrapurptc@gmail.com,"10 Sep, 2029",https://lims.bis.gov.in/home_lab_scope/785/,Mechanical & Engineering,"Plastic, Rubber & Polymer",Name/address metadata heuristic,Medium,Mechanical & Engineering
792,265,5173304,"CIPET : CSTS - AGARTALA PLASTICS TESTING LABORATORY, (CIPET, AGARTALA)","Industrial growth centre, Budhjungnagar,, R.K. NAGAR, Mohanpur, Agartala, West Tripura, Tripura, India - 799008",Tripura,Agartala,799008.0,P. VIJAYA KUMAR,9849599133,agartala@cipet.gov.in,"27 Jul, 2029",https://lims.bis.gov.in/home_lab_scope/792/,"Plastic, Rubber & Polymer",,Name/address metadata heuristic,Low,"Plastic, Rubber & Polymer"
798,266,9173226,TECHVISION TESTING LAB PRIVATE LIMITED,"B-6 (3rd Floor, 2nd Floor &amp; Basement), Commercial, Complex, Nimri Colony, Ashok Vihar, Phase-IV, Delhi-110052., DELHI, North West, Delhi, India - 110052",Delhi,Delhi,110052.0,Amit Sharma,9811574507,techvisioncustomercell@gmail.com,"16 Jul, 2029",https://lims.bis.gov.in/home_lab_scope/798/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
806,267,7175806,"ADARSH SCIENTIFIC RESEARCH CENTER AND TESTING LABORATORY PVT. LTD., PANVEL","SHRI D.D. VISPUTE COLLEGE OF PHARMACY AND RESEARCH CENTER, PANVEL, RAIGAD, MAHARASHTRA, INDIA, Panvel, Raigad, Maharashtra, India - 410206",Maharashtra,Raigad,410206.0,Prashant Mukane,9833193902,asrctl@gmail.com,"14 Jan, 2027",https://lims.bis.gov.in/home_lab_scope/806/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
807,268,8183216,"Jagdamba Laboratories (OPC) Pvt Ltd, Jaipur","119, Solitaire Industrial Park , Phase 1st, Dahmi Kallan, Bagru , Jaipur , Rajasthan, Jaipur, Jaipur, Rajasthan, India - 303007",Rajasthan,Jaipur,303007.0,Vimal Kumar Sharma (Quality Manager),+91 141 2390604,jagdambalab4@gmail.com,"22 Dec, 2027",https://lims.bis.gov.in/home_lab_scope/807/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
820,269,8178226,Vardhamana Testing Laboratory OPC Pvt. Ltd.,"Plot No 403, Udyog Kendra 2, Ecotech 3, Greater Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201306",Uttar Pradesh,Noida,201306.0,POOJA JAIN (Quality Manager),+91 9818686724,poojajain@vtlabnoida.com,"29 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/820/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
825,270,5173614,"CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING &amp; TECHNOLOGY (CIPET), RANCHI","HEHAL, RANCHI, JHARKHAND, INDIA, Ranchi, Ranchi, Jharkhand, India - 834005",Jharkhand,Ranchi,834005.0,Mr. Avneet Kumar Joshi (Quality Manager),+91 651 2999713,cipetranchi@gmail.com,"09 Aug, 2029",https://lims.bis.gov.in/home_lab_scope/825/,Mechanical & Engineering,"Plastic, Rubber & Polymer",Name/address metadata heuristic,Medium,Mechanical & Engineering
835,271,6107716,"IAPMO INDIA PVT LTD, BENGALURU","First Floor, 38/1&amp;2, Bertenna Agrahara, Hosur Main Road, Bengaluru, Karnataka - 560100, Bangalore, Bengaluru Urban, Karnataka, India - 560100",Karnataka,Bengaluru,560100.0,Mukthesh Pathi,9632248866,mukthesh.pathi@iapmo.org,"18 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/835/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
836,272,8182036,"LANDMARK MATERIAL TESTING AND RESEARCH LABORATORY PVT LTD, JAIPUR","G-200 RIICO INDUSTRIAL AREA, MANSAROVAR, Jaipur, Jaipur, Rajasthan, India - 302020",Rajasthan,Jaipur,302020.0,Dr. Anil Dixit,9414297329,LRLJPRR@gmail.com,"27 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/836/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
840,273,8172626,ATCC TEST LABS LLP,"KHASRA NO. 45/6, SITUATED IN THE AREA, VILLAGE PRAHLADPUR BANGER,, North West Delhi, Delhi, 110042, Delhi, North West, Delhi, India - 110042",Delhi,Delhi,110042.0,RAJIV JADON,9891606632,info@atcctestlabs.com,"15 Jun, 2029",https://lims.bis.gov.in/home_lab_scope/840/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
850,274,6174606,"BANGALORE ANALYTICAL RESEARCH CENTER (P) LTD, BENGALURU","Sy No.57, Shree Vijayaraja Estate, Chokkanahalli, Jakkur Post, Yelahanka, Bangalore-560064, India, Bangalore, Bengaluru Urban, Karnataka, India - 560064",Karnataka,Bengaluru,560064.0,Kausalya M - Quality Manager,9916101519,prasad.brr@gmail.com,"14 Nov, 2026",https://lims.bis.gov.in/home_lab_scope/850/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
869,275,9172306,"JBS TESTING SOLUTIONS (Unit-2) (24), Jalandhar","Plot No. 24, Street No. 2, Adjoining focal Point Road, Transport Nagar, Jalandhar, Jalandhar, Jalandhar, Punjab, India - 144004",Punjab,Jalandhar,144004.0,,+91 7582929529,unit2.jbs@gmail.com,"22 May, 2029",https://lims.bis.gov.in/home_lab_scope/869/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
875,276,7172436,"Perficio Testing and Research Centre, Vadodara","Plot-A-2, Kamdhenu Industrial Estate, Commercial Industrial Premises, Opp. Gorwa Water Tank, Gorwa, Vadodara, Vadodara, Vadodara, Gujarat, India - 390003",Gujarat,Vadodara,390003.0,Mr. Kunwarpreet Singh Anand,8238073311,kunwarpreet@perficio.in,"28 May, 2029",https://lims.bis.gov.in/home_lab_scope/875/,Environmental & Water,,Name/address metadata heuristic,Low,Environmental & Water
879,277,5172706,"GLOBAL COMPLIANCE LABORATORY INDIA, GHAZIABAD","14/17, 2nd Floor, Site-4 Industrial Area, Sahibabad, Ghaziabad U.P., Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201010",Uttar Pradesh,Ghaziabad,201010.0,Deepak Sharma,9873911918,deepakgclindia@gmail.com,"20 Jun, 2029",https://lims.bis.gov.in/home_lab_scope/879/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
905,278,8179206,ISSPL Limited,"1st and 2nd Floor, B-11G, CEG Tower, Industrial Area, Malviya Nagar, Jaipur - 302017, Jaipur, Jaipur, Rajasthan, India - 302017",Rajasthan,Jaipur,302017.0,Dr. Vikas Gupta,9634063932,Vikas.Gupta@irclass.org,"06 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/905/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
916,279,6175936,BISS LABS -DIVISION OF ITW INDIA PRIVATE LIMITED. BENGALURU,"497/E, 14th Cross, 4th Phase, 2nd Stage Peenya Industrial Area, Bangalore: 560058 Karnataka State, India, Bangaluru, Bengaluru Urban, Karnataka, India - 560058",Karnataka,Bengaluru,560058.0,Shinekumar K (Quality Manager),+91 9880217600,Shine_Kumar@instron.com,-,https://lims.bis.gov.in/home_lab_scope/916/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
927,280,8175126,"MARQUIS TECHNOLOGIES PRIVATE LIMITED, NOIDA","Plot No A-43, SECTOR 67, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Dheeraj Saraswat(Deputy Quality Manager),8171734127,brsingh@marquistech.com,"13 Dec, 2029",https://lims.bis.gov.in/home_lab_scope/927/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
950,281,7174006,"Accurate Universal Laboratoies Private Limited, Ahmedabad","D-171 to 174, 263 to 266, Siddhi Industrial Park, AHMEDABAD, Ahmadabad, Gujarat, India - 380004",Gujarat,Ahmedabad,380004.0,Zalak Amin (Quality Manager),+91 9824014571,info@accuratelaboratory.in,"19 Sep, 2029",https://lims.bis.gov.in/home_lab_scope/950/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
951,282,7174106,"Precision Laboratories LLP, Ahmedabad","E-267, 268, Siddhi Industrial Park, Ahmedabad, Ahmedabad, Ahmadabad, Gujarat, India - 380004",Gujarat,Ahmedabad,380004.0,Jatin Patel (Technical Manager),+91 9824014571,precisionlabllp@gmail.com,"31 Oct, 2029",https://lims.bis.gov.in/home_lab_scope/951/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
952,283,7175516,"Umwelt Research Lab Private Limited, Pune","Plot No 20 (Part) D-III Block MIDC Chinchwad, Pune, Pune, Maharashtra, India - 411019",Maharashtra,Pune,411019.0,Nandkishor Gaidhani,9422007106,spanhydro@rediffmail.com,"26 Dec, 2026",https://lims.bis.gov.in/home_lab_scope/952/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
957,284,7174706,"COTTON ASSOCIATION OF INDIA COTTON TESTING AND RESEARCH LABORATORY, MUMBAI","2nd floor, Cotton Exchange Building, Opp Cotton Green Railway Station, Cotton Green, Mumbai 400 033., MUMBAI, Mumbai, Maharashtra, India - 400033",Maharashtra,Mumbai,400033.0,SANKET SHINGOTE,8691068976,laboratory.mb@caionline.in,"20 Nov, 2026",https://lims.bis.gov.in/home_lab_scope/957/,Textile & Leather,Construction & Cement,Name/address metadata heuristic,Low,Textile & Leather
960,285,6175606,"ALS Testing Services India Pvt. Ltd., Bengaluru","No 65, Bommasandra Jigani Link Road KIADB Industrial Area, Bangalore - 560105 Karnataka, India, Banglore, Bengaluru Urban, Karnataka, India - 560105",Karnataka,Bengaluru,560105.0,Sundaram Dharmaraju (Technical Manager),+91 9071211500,pooja.ahuja@alsglobal.com,"11 Jan, 2027",https://lims.bis.gov.in/home_lab_scope/960/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
987,286,8175706,ARDM Labs Pvt Ltd,"A-80, G. T. KARNAL ROAD INDUSTRIAL AREA, AZADPUR, DELHI, North, Delhi, India - 110033",Delhi,Delhi,110033.0,Vikram Chhabra (Quality Manager),+91 11 47252211,ardmlabs@gmail.com,"11 Jan, 2027",https://lims.bis.gov.in/home_lab_scope/987/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1013,287,8177224,"CENTRAL POWER RESEARCH INSTITUTE (CPRI),NOIDA","Regional Testing Laboratory, Plot No.-3A, Intuitional Area, Sector-62, Noda, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201309",Uttar Pradesh,Noida,201309.0,MANOJ KUMAR JAISWAL (Technical Manager),+91 9810803435,jaiswal@cpri.in,"25 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/1013/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1014,288,7174321,"Astute Labs Pvt Ltd, Pune","Sr. No. 82/1, Bajirao Dhawade Patil Industrial Estate, NDA Road, Shivane, Pune, Pune, Maharashtra, India - 411023",Maharashtra,Pune,411023.0,Mr. Kunal Deshpande,9689944877,kunal@astute-labs.com,"05 Nov, 2029",https://lims.bis.gov.in/home_lab_scope/1014/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1029,289,6179035,"Indian Rubber Materials Research Institute (IRMRI), Tirupati","# 2680, Central Expressway, Sri City, Tirupati District, Tirupati, Chittoor, Andhra Pradesh, India - 517646",Andhra Pradesh,Tirupati,517646.0,Paul Vannan,8655095345,info.south@irmra.org,"22 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/1029/,"Plastic, Rubber & Polymer",,Name/address metadata heuristic,Low,"Plastic, Rubber & Polymer"
1039,290,8178406,"NATIONAL COMMODITIES MANAGEMENT SERVICES LIMITED, GURUGRAM","Plot no. 883 , 3rd floor , udyog vihar phase 5 , Sector 19 , Gurgaon, Gurgaon, Gurugram, Haryana, India - 122016",Haryana,Gurugram,122016.0,Iram Khannum (Quality Manager),+91 7428692682,iram.k@ncml.com,"17 May, 2027",https://lims.bis.gov.in/home_lab_scope/1039/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1048,291,8174226,Planet Electro Labs Private Limited (407),"WZ-407/B-1, BASAI DARAPUR, NEAR RAMESH NAGAR METRO STATION,NEW DELHI, NEW DELHI, West, Delhi, India - 110015",Delhi,Delhi,110015.0,ABHINAV DEWAN,9971932901,PLANETLABSIND@gmail.com,"05 Nov, 2029",https://lims.bis.gov.in/home_lab_scope/1048/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1049,292,8177706,"SHIVA TEST HOUSE PRIVATE LIMITED, Ghaziabad","Plot No. 10, Khasra No. 211, Saipuram Colony, Morti, Ghaziabad, Ghaziabad, Uttar Pradesh, India - 201017",Uttar Pradesh,Ghaziabad,201017.0,MITHILESH KUMAR (Technical Manager),+91 9548459893,shivatesthousepvtltd@gmail.com,"11 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/1049/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1057,293,8176806,PIONEER TESTING LABORATORY PRIVATE LIMITED,"Kh No. 84/2, Street No: 4, Mundka Industrial Area, (Near Mundka INDUSTRIAL Area Metro Station), New Delhi - 110041., Delhi, West, Delhi, India - 110041",Delhi,Delhi,110041.0,P.C. Mishra (Quality Manager),+91 9810040186,pioneertestinglabdelhi@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1057/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1084,294,7175321,"ELECTRICAL POWER RESEARCH LABORATORY, VADODARA","Plot No. 25, Aatmiya Brookfieldz Industrial Park, AT Untiya (Kajapur) Village, Near POR Village, Vadodara, Vadodara, Gujarat, India - 391240",Gujarat,Vadodara,391240.0,S.B.DIWAN,9724207285,sb.diwan@eprl.in,"26 Aug, 2027",https://lims.bis.gov.in/home_lab_scope/1084/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
1086,295,7192524,"Electronic Safety Test Laboratory, EMC Division, SAMEER-Centre for Microwave Research","Sector-7, Rain Tree Marg, CBD Belapur, Navi Mumbai, Navi Mumbai, Raigad, Maharashtra, India - 400614",Maharashtra,Mumbai,400614.0,Gautam Shende (Technical Manager),+91 9869015506,gautam@sameer.gov.in,"04 Dec, 2028",https://lims.bis.gov.in/home_lab_scope/1086/,Electrical & Electronics,Safety & Protective Equipment,Name/address metadata heuristic,Low,Electrical & Electronics
1091,296,8180636,Test Master,"A-36, Shakti Vihar, Geeta Mandir Road, Mohan Garden, Uttam Nagar,, Delhi, West, Delhi, India - 110059",Delhi,Delhi,110059.0,R.P. Saxena (Quality Manager),+91 9811938703,filtertestlab1@gmail.com,"09 Oct, 2027",https://lims.bis.gov.in/home_lab_scope/1091/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1099,297,8179926,Aaditech Test and Calibration Lab LLP,"Plot No. 5, Block-R, Kh.No. 38/16, Street No.4, Rama Vihar- Village Karala, Rohini, North West, Delhi, India - 110081",Delhi,Delhi,110081.0,Bharat Malhotra (Quality Manager),+91 8860402469,aaditechtestlab@gmail.com,-,https://lims.bis.gov.in/home_lab_scope/1099/,Calibration & Metrology,Construction & Cement,Name/address metadata heuristic,Low,Calibration & Metrology
1102,298,7174421,"TYPE TEST CENTER SIEMENS LIMITED KALWA, NAVI MUMBAI","SIEMENS LIMITED, KALWA WORKS, THANE BELAPUR ROAD, Navi Mumbai, Thane, Maharashtra, India - 400708",Maharashtra,Mumbai,400708.0,Neelesh Kayal (Quality Manager),+91 9820055702,ttcslkw.in@siemens.com,"07 Nov, 2026",https://lims.bis.gov.in/home_lab_scope/1102/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1110,299,7175421,"Baroda Calibration Services LLP, Vadodara","Survey No. 88, Ramangamdi to Kashipura Road, Ramangamdi, Por, District: Vadodara – 391243, Gujarat., Vadodara, Vadodara, Gujarat, India - 391243",Gujarat,Vadodara,391243.0,Pratik Shah (Technical Manager),+91 8758899235,jayesh@barodacalibration.com,"21 Dec, 2026",https://lims.bis.gov.in/home_lab_scope/1110/,Calibration & Metrology,,Name/address metadata heuristic,Low,Calibration & Metrology
1112,300,9176026,"NIIRT - Calibration and Testing Private Limited, Panchkula","214, Kundi, Sector-20, Panchkula, Panchkula, Panchkula, Haryana, India - 134117",Haryana,Haryana,134117.0,Ashutosh Narayan (Quality Manager),+91 8727935010,contact.niirt@gmail.com,"06 Feb, 2027",https://lims.bis.gov.in/home_lab_scope/1112/,Calibration & Metrology,,Name/address metadata heuristic,Low,Calibration & Metrology
1142,301,8177804,"International Testing Centre, MSME Technology Development Centre, Meerut","Sports Goods Complex , Delhi Road, Meerut, Meerut, Uttar Pradesh, India - 250001",Delhi,Delhi,250001.0,Anil Panchal,8630931552,testinglab@ppdcmeerut.com,"15 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/1142/,Mechanical & Engineering,,Name/address metadata heuristic,Low,Mechanical & Engineering
1195,302,6177526,"GIGA LABS, BENGALURU","BEARYS GLOBAL RESEARCH CENTRE, 63/3B, GORVIGERE VILLAGE, BIDARAHALLI HOBLI, BENGALURU, BENGALURU, Bengaluru Rural, Karnataka, India - 560067",Karnataka,Bengaluru,560067.0,Arul Jyothi,9972662131,arul.jyothi@se.com,-,https://lims.bis.gov.in/home_lab_scope/1195/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1202,303,9177306,"WELL TECH TEST AND RESEARCH CENTER, DERABASSI","INDUSTRIAL BLOCK -B , VILLAGE SAIDPURA, DERABASSI, MOHALI, S.A.S Nagar, Punjab, India - 140507",Punjab,Mohali,140507.0,inder pal,7973565868,mail.wtechresearch@gmail.com,"30 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/1202/,Construction & Cement,,Name/address metadata heuristic,Low,Construction & Cement
1217,304,7177626,"Lauritz Knudsen Switchgear Testing Laboratories, MSW, SEIPL, Mumbai","SCHNEIDER ELECTRIC INDIA PRIVATE LIMITED, PLOT NO. - A600, TTC INDUSTRIAL AREA, MIDC, SHIL-PHATA ROAD, MAHAPE, MAHARASHTRA – 400710., Mumbai, Mumbai Suburban, Maharashtra, India - 400710",Maharashtra,Mumbai,400710.0,Somnath Borate,9769979737,somnath.borate@lntebg.com,"11 Apr, 2027",https://lims.bis.gov.in/home_lab_scope/1217/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
1218,305,7176426,"Novateur Electrical and Digital Systems Pvt Ltd, Sinnar, Nasik","A-2, MIDC Malegaon, Sinnar, Nashik, Nashik, Maharashtra, India - 422113",Maharashtra,Nashik,422113.0,TUSHAR DHAKE (Quality Manager),+91 8657926870,nedspl.lab@legrand.com,"21 Feb, 2027",https://lims.bis.gov.in/home_lab_scope/1218/,Electrical & Electronics,,Name/address metadata heuristic,Low,Electrical & Electronics
1219,306,6177006,"Tentamus India Pvt. Ltd. (Formerly Megsan Labs Pvt. Ltd.), Hyderabad","#3-31/33, Plot No. 33/Part, Sy Nos. 123, 124, 125 &amp; 142, Kompally, Quthbullapur, Hyderabad-500014, Hyderabad, Medchal Malkajgiri, Telangana, India - 500014",Telangana,Hyderabad,500014.0,Anil Kumar (Technical Manager),+91 9966405066,a.maheshkumar@megsanlabs.com,"20 Mar, 2027",https://lims.bis.gov.in/home_lab_scope/1219/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1228,307,8184006,"Quality Testing &amp; Research Lab, Gautam Buddha Nagar","Plot No. 28 -29, Khasara No. 1013 &amp; 1017, Prem Vihar Bisrakh Road, Chhapraula, Gautam Buddha Nagar, Uttar Pradesh, 201009, Ghaziabad, Gautam Buddha Nagar, Uttar Pradesh, India - 201009",Uttar Pradesh,Ghaziabad,201009.0,Ms. Payal Malik (Quality Manager),+91 8810603028,testinglabqualityresearch@gmail.com,"23 Feb, 2028",https://lims.bis.gov.in/home_lab_scope/1228/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1241,308,8175006,"HT Product Services Private Limited, Noida","B-78 (Basement, First, Fourth and Fifth Floor) Sector-5, Noida, Noida, Gautam Buddha Nagar, Uttar Pradesh, India - 201301",Uttar Pradesh,Noida,201301.0,Sahil Thareja,9899994387,info@houseoftesting.com,"03 Dec, 2026",https://lims.bis.gov.in/home_lab_scope/1241/,General / Multi-sector,,Name/metadata heuristic,Low,General / Multi-sector
1242,309,9182336,"(Deferred)COTTON ASSOCIATION OF INDIA, COTTON TESTING AND RESEARCH LABORATORY, BATHINDA","2nd floor, Shop No. 4465, Bank Bazar, Above State Bank of Bikaner &amp; Jaipur Bank, Bathinda, BATHINDA, Bathinda, Punjab, India - 151001",Rajasthan,Jaipur,151001.0,Ankit Singh,9695258862,laboratory.bt@caionline.in,"11 Nov, 2028",https://lims.bis.gov.in/home_lab_scope/1242/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
1254,310,8180036,"(Deferred)COTTON ASSOCIATION OF INDIA, COTTON TESTING AND RESEARCH LABORATORY, KHARGONE","Ground Floor, Hotel P.M. Commercial Area,Opp.Agrawal Hotel, Near Bus Stand,, Khargone, Khargone, Madhya Pradesh, India - 451001",Madhya Pradesh,Madhya Pradesh,451001.0,,+91 9819448452,laboratory.kh@caionline.in,"29 Aug, 2028",https://lims.bis.gov.in/home_lab_scope/1254/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
1258,311,7178936,"(Deferred)COTTON ASSOCIATION OF INDIA, COTTON TESTING AND RESEARCH LABORATORY, AHMEDABAD","101, Arth Complex, 1st Floor, Mithakali, 6 Rastha, Opp Passport Office Near LG Showroom, Navrangpura,, Ahmedabad, Ahmadabad, Gujarat, India - 380009",Gujarat,Ahmedabad,380009.0,BRIJESH MISHRA,8000090356,laboratory.ah@caionline.in,"10 Jul, 2028",https://lims.bis.gov.in/home_lab_scope/1258/,Textile & Leather,,Name/address metadata heuristic,Low,Textile & Leather
